crate	file	owner	kind	container	elem	class	ecs_form	owning_entity	growth	addr_cached	destination	group	shape	site
aether_lang	crates/aether_lang/src/parse.rs	lowercase_gate	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	lowercase_gate	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	lowercase_gate	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	material_key_list	return	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	material_key_list	local	Vec	&'static str	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	material_key_list	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	opens_a_construct	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_angle_type	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_angle_type	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_at	local	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_at	local	Box<T>	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_at	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_at	local	Box<T>	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_bundle	local	Vec	(Ident, Type)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_bundle	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_color	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	Vec	(Ident, Type)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	Vec	Path	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	Vec	(HookKind, Path)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_component	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_event	local	Vec	EvField	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_event	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_event	local	Vec	Path	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_event	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_event	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_expr	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	Box<T>	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_key_value	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_machine	local	Vec	StateDef	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	Vec	&str	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_material	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_mesh_let	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_mesh_let	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_mesh_let	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_mesh_let	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_mesh_let	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	Vec	Expr	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_node	local	Vec	SceneNode	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_one_arg	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
aether_lang	crates/aether_lang/src/parse.rs	parse_one_arg	local	String	u8 (UTF-8)	C	out-of-scope:compile-time	none	once	no	out-of-scope: compile-time proc-macro code, never linked into the shipped binary	macros-aether	unscanned	-
